measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,102,United States of America,2,Female,12,35-39 years,417,Liver cancer,1,Number,2018,47.57578627,49.13654149,45.99043189
1,Deaths,102,United States of America,1,Male,13,40-44 years,417,Liver cancer,1,Number,2018,126.3154792,131.1068463,121.7474137
1,Deaths,102,United States of America,2,Female,13,40-44 years,417,Liver cancer,1,Number,2018,81.87491809,84.97073259,78.88513226
1,Deaths,102,United States of America,1,Male,14,45-49 years,417,Liver cancer,1,Number,2018,305.234704,316.8001371,294.0782179
1,Deaths,102,United States of America,2,Female,14,45-49 years,417,Liver cancer,1,Number,2018,148.6658751,153.3262909,144.3318774
1,Deaths,102,United States of America,1,Male,22,All ages,417,Liver cancer,1,Number,2018,15156.23889,15581.70848,14379.32256
1,Deaths,102,United States of America,2,Female,22,All ages,417,Liver cancer,1,Number,2018,7691.273515,8120.056476,6840.158986
1,Deaths,102,United States of America,1,Male,12,35-39 years,429,Breast cancer,1,Number,2018,4.385534618,4.531409883,4.253737769
1,Deaths,102,United States of America,2,Female,12,35-39 years,429,Breast cancer,1,Number,2018,812.9795953,849.5559781,777.9106371
1,Deaths,102,United States of America,1,Male,13,40-44 years,429,Breast cancer,1,Number,2018,6.782652981,7.057421099,6.487201682
1,Deaths,102,United States of America,2,Female,13,40-44 years,429,Breast cancer,1,Number,2018,1274.396469,1321.230152,1226.359198
1,Deaths,102,United States of America,1,Male,14,45-49 years,429,Breast cancer,1,Number,2018,18.54587421,19.3747366,17.69047335
1,Deaths,102,United States of America,2,Female,14,45-49 years,429,Breast cancer,1,Number,2018,2121.132893,2212.076522,2032.467822
1,Deaths,102,United States of America,1,Male,22,All ages,429,Breast cancer,1,Number,2018,584.7805618,609.8707112,549.4786378
1,Deaths,102,United States of America,2,Female,22,All ages,429,Breast cancer,1,Number,2018,51168.18784,54188.55006,46204.28008
1,Deaths,102,United States of America,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2018,278.0208579,287.9324815,268.4906402
1,Deaths,102,United States of America,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2018,171.5418509,177.1107913,166.0052506
1,Deaths,102,United States of America,1,Male,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2018,347.2965918,359.0936287,336.6121392
1,Deaths,102,United States of America,2,Female,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2018,220.5899963,228.7279884,213.1550264
1,Deaths,102,United States of America,1,Male,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2018,515.3712892,531.8698537,495.3364425
1,Deaths,102,United States of America,2,Female,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2018,339.0759709,349.6485733,329.3577313
1,Deaths,102,United States of America,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2018,11604.61417,11893.36475,11139.95357
1,Deaths,102,United States of America,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2018,8978.088737,9359.715318,8226.120104
1,Deaths,163,India,1,Male,12,35-39 years,417,Liver cancer,1,Number,2019,512.6097129,658.5688256,418.5955219
1,Deaths,163,India,2,Female,12,35-39 years,417,Liver cancer,1,Number,2019,170.9331678,214.7962513,136.5003896
1,Deaths,163,India,1,Male,13,40-44 years,417,Liver cancer,1,Number,2019,843.5801271,1044.477231,702.440222
1,Deaths,163,India,2,Female,13,40-44 years,417,Liver cancer,1,Number,2019,271.8517089,322.9683417,227.710751
1,Deaths,163,India,1,Male,14,45-49 years,417,Liver cancer,1,Number,2019,1339.681056,1628.241261,1141.965868
1,Deaths,163,India,2,Female,14,45-49 years,417,Liver cancer,1,Number,2019,430.2860128,520.5308327,360.0993402
1,Deaths,163,India,1,Male,22,All ages,417,Liver cancer,1,Number,2019,21811.27126,24387.49551,19530.09029
1,Deaths,163,India,2,Female,22,All ages,417,Liver cancer,1,Number,2019,10821.56201,12215.15667,9584.679087
1,Deaths,163,India,1,Male,12,35-39 years,429,Breast cancer,1,Number,2019,39.2119707,54.2768533,22.30304337
1,Deaths,163,India,2,Female,12,35-39 years,429,Breast cancer,1,Number,2019,3997.173773,4713.694371,3416.138104
1,Deaths,163,India,1,Male,13,40-44 years,429,Breast cancer,1,Number,2019,66.69624669,88.05045576,37.81080069
1,Deaths,163,India,2,Female,13,40-44 years,429,Breast cancer,1,Number,2019,6008.336675,6820.87676,5272.753211
1,Deaths,163,India,1,Male,14,45-49 years,429,Breast cancer,1,Number,2019,89.11357533,117.3894037,47.82796015
1,Deaths,163,India,2,Female,14,45-49 years,429,Breast cancer,1,Number,2019,7804.325851,9147.828394,6647.519564
1,Deaths,163,India,1,Male,22,All ages,429,Breast cancer,1,Number,2019,1833.341943,2227.403843,1049.153286
1,Deaths,163,India,2,Female,22,All ages,429,Breast cancer,1,Number,2019,75377.72869,87350.48396,65642.584
1,Deaths,163,India,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2019,715.0361644,1092.782514,473.2357239
1,Deaths,163,India,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2019,369.6604839,491.7824636,308.6380268
1,Deaths,163,India,1,Male,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2019,888.9232102,1332.90501,612.6477238
1,Deaths,163,India,2,Female,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2019,410.1050724,542.0402845,349.5321899
1,Deaths,163,India,1,Male,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2019,937.4589482,1394.229746,625.7843751
1,Deaths,163,India,2,Female,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2019,477.7350619,612.7977464,392.1692994
1,Deaths,163,India,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2019,11964.84667,17634.546,8250.306614
1,Deaths,163,India,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2019,8243.881871,11034.07727,7055.692562
1,Deaths,102,United States of America,1,Male,12,35-39 years,417,Liver cancer,1,Number,2019,82.11392567,85.54151208,78.62962654
1,Deaths,102,United States of America,2,Female,12,35-39 years,417,Liver cancer,1,Number,2019,46.17641211,47.85406655,44.44509635
1,Deaths,102,United States of America,1,Male,13,40-44 years,417,Liver cancer,1,Number,2019,129.6480004,134.9483309,124.5738782
1,Deaths,102,United States of America,2,Female,13,40-44 years,417,Liver cancer,1,Number,2019,74.0012844,76.88359922,71.30769922
1,Deaths,102,United States of America,1,Male,14,45-49 years,417,Liver cancer,1,Number,2019,293.2611976,304.9572331,281.7825025
1,Deaths,102,United States of America,2,Female,14,45-49 years,417,Liver cancer,1,Number,2019,139.5393404,144.1834488,135.335482
1,Deaths,102,United States of America,1,Male,22,All ages,417,Liver cancer,1,Number,2019,15492.69468,15956.4547,14675.67285
1,Deaths,102,United States of America,2,Female,22,All ages,417,Liver cancer,1,Number,2019,7918.886581,8367.160882,7047.199453
1,Deaths,102,United States of America,1,Male,12,35-39 years,429,Breast cancer,1,Number,2019,4.263684717,4.400194121,4.12187167
1,Deaths,102,United States of America,2,Female,12,35-39 years,429,Breast cancer,1,Number,2019,836.0706494,876.1759771,798.1220152
1,Deaths,102,United States of America,1,Male,13,40-44 years,429,Breast cancer,1,Number,2019,6.037698512,6.268685007,5.803009339
1,Deaths,102,United States of America,2,Female,13,40-44 years,429,Breast cancer,1,Number,2019,1283.925218,1332.069699,1233.752878
1,Deaths,102,United States of America,1,Male,14,45-49 years,429,Breast cancer,1,Number,2019,15.13006772,15.83173276,14.38081022
1,Deaths,102,United States of America,2,Female,14,45-49 years,429,Breast cancer,1,Number,2019,2071.876507,2169.353514,1977.588617
1,Deaths,102,United States of America,1,Male,22,All ages,429,Breast cancer,1,Number,2019,580.3575488,607.0253672,544.3583076
1,Deaths,102,United States of America,2,Female,22,All ages,429,Breast cancer,1,Number,2019,51223.6266,54244.3439,46234.16633
1,Deaths,102,United States of America,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2019,269.0862423,279.6899515,259.8500633
1,Deaths,102,United States of America,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2019,174.0267169,180.3712305,168.1426
1,Deaths,102,United States of America,1,Male,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2019,336.4072931,348.3337495,325.6661227
1,Deaths,102,United States of America,2,Female,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2019,216.0796988,224.1081654,208.7194682
1,Deaths,102,United States of America,1,Male,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2019,506.1123732,523.4143307,485.7959459
1,Deaths,102,United States of America,2,Female,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2019,320.1902692,331.0389012,309.5367345
1,Deaths,102,United States of America,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2019,11791.29144,12093.48552,11279.36936
1,Deaths,102,United States of America,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2019,9018.933769,9417.344744,8274.924539
1,Deaths,163,India,1,Male,12,35-39 years,417,Liver cancer,1,Number,2017,510.8415175,630.3681892,427.8267706
1,Deaths,163,India,2,Female,12,35-39 years,417,Liver cancer,1,Number,2017,180.045757,214.1276666,151.0141852
1,Deaths,163,India,1,Male,13,40-44 years,417,Liver cancer,1,Number,2017,813.2888849,1000.664135,687.443776
1,Deaths,163,India,2,Female,13,40-44 years,417,Liver cancer,1,Number,2017,281.32102,330.4446108,239.7791026
1,Deaths,163,India,1,Male,14,45-49 years,417,Liver cancer,1,Number,2017,1270.760917,1503.05485,1090.456975
1,Deaths,163,India,2,Female,14,45-49 years,417,Liver cancer,1,Number,2017,406.6117472,491.5432236,340.9689029
1,Deaths,163,India,1,Male,22,All ages,417,Liver cancer,1,Number,2017,19446.15227,21484.31353,17658.17327
1,Deaths,163,India,2,Female,22,All ages,417,Liver cancer,1,Number,2017,9938.144964,11066.54761,8762.83025
1,Deaths,163,India,1,Male,12,35-39 years,429,Breast cancer,1,Number,2017,40.59320421,52.96724974,23.9070606
1,Deaths,163,India,2,Female,12,35-39 years,429,Breast cancer,1,Number,2017,4005.916338,4490.47676,3535.884615
1,Deaths,163,India,1,Male,13,40-44 years,429,Breast cancer,1,Number,2017,65.02290888,83.0588827,37.09465835
1,Deaths,163,India,2,Female,13,40-44 years,429,Breast cancer,1,Number,2017,5959.036978,6884.511905,5147.59111
1,Deaths,163,India,1,Male,14,45-49 years,429,Breast cancer,1,Number,2017,85.43071896,109.284953,47.14864225
1,Deaths,163,India,2,Female,14,45-49 years,429,Breast cancer,1,Number,2017,7243.148736,8396.241052,6330.983848
1,Deaths,163,India,1,Male,22,All ages,429,Breast cancer,1,Number,2017,1644.032765,2024.478709,962.0054131
1,Deaths,163,India,2,Female,22,All ages,429,Breast cancer,1,Number,2017,69842.2181,79338.21691,61905.70912
1,Deaths,163,India,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2017,711.6869972,1084.939836,484.9783958
1,Deaths,163,India,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2017,357.3164988,452.7255612,299.5408309
1,Deaths,163,India,1,Male,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2017,843.7501552,1269.733002,586.1210929
1,Deaths,163,India,2,Female,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2017,396.1863132,514.1247471,334.679121
1,Deaths,163,India,1,Male,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2017,894.5172838,1350.597122,599.5397567
1,Deaths,163,India,2,Female,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2017,447.2347422,573.0614638,376.1560292
1,Deaths,163,India,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2017,11232.04742,16535.77028,7779.206542
1,Deaths,163,India,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2017,7810.702117,10184.9312,6738.042099
1,Deaths,102,United States of America,1,Male,12,35-39 years,417,Liver cancer,1,Number,2017,80.94123364,83.98042346,78.23953192
1,Deaths,102,United States of America,2,Female,12,35-39 years,417,Liver cancer,1,Number,2017,48.57737261,50.15147791,47.10863086
1,Deaths,102,United States of America,1,Male,13,40-44 years,417,Liver cancer,1,Number,2017,127.1371911,132.4379073,122.8345686
1,Deaths,102,United States of America,2,Female,13,40-44 years,417,Liver cancer,1,Number,2017,81.02452305,83.93346842,78.1134129
1,Deaths,102,United States of America,1,Male,14,45-49 years,417,Liver cancer,1,Number,2017,324.8221215,337.0254805,312.8722597
1,Deaths,102,United States of America,2,Female,14,45-49 years,417,Liver cancer,1,Number,2017,154.3604773,158.6623803,149.6898859
1,Deaths,102,United States of America,1,Male,22,All ages,417,Liver cancer,1,Number,2017,14723.47766,15131.4022,13962.02155
1,Deaths,102,United States of America,2,Female,22,All ages,417,Liver cancer,1,Number,2017,7478.580799,7865.992067,6683.68108
1,Deaths,102,United States of America,1,Male,12,35-39 years,429,Breast cancer,1,Number,2017,4.780386202,4.949094146,4.619427485
1,Deaths,102,United States of America,2,Female,12,35-39 years,429,Breast cancer,1,Number,2017,803.7568157,838.6387857,772.7769056
1,Deaths,102,United States of America,1,Male,13,40-44 years,429,Breast cancer,1,Number,2017,6.797499435,7.048750773,6.527823803
1,Deaths,102,United States of America,2,Female,13,40-44 years,429,Breast cancer,1,Number,2017,1313.859745,1364.297538,1264.634818
1,Deaths,102,United States of America,1,Male,14,45-49 years,429,Breast cancer,1,Number,2017,17.90324028,18.68490189,17.12037372
1,Deaths,102,United States of America,2,Female,14,45-49 years,429,Breast cancer,1,Number,2017,2186.881159,2277.792921,2099.06141
1,Deaths,102,United States of America,1,Male,22,All ages,429,Breast cancer,1,Number,2017,595.0916897,619.6577446,560.9256294
1,Deaths,102,United States of America,2,Female,22,All ages,429,Breast cancer,1,Number,2017,51019.8758,53871.10259,46245.07157
1,Deaths,102,United States of America,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2017,267.782974,277.426298,258.4349731
1,Deaths,102,United States of America,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2017,173.3733228,178.9730984,167.6811642
1,Deaths,102,United States of America,1,Male,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2017,344.6784277,355.5501108,334.7723089
1,Deaths,102,United States of America,2,Female,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2017,224.5897046,232.3471134,217.3318044
1,Deaths,102,United States of America,1,Male,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2017,524.1663918,540.2065314,506.0832514
1,Deaths,102,United States of America,2,Female,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2017,347.5198378,357.4420307,338.0558127
1,Deaths,102,United States of America,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2017,11436.9639,11699.70372,10944.7462
1,Deaths,102,United States of America,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2017,8982.344121,9357.327471,8268.742148
1,Deaths,102,United States of America,1,Male,12,35-39 years,417,Liver cancer,1,Number,2021,77.69697921,82.18361825,73.26948011
1,Deaths,102,United States of America,2,Female,12,35-39 years,417,Liver cancer,1,Number,2021,43.9622705,46.22776803,41.68675462
1,Deaths,102,United States of America,1,Male,13,40-44 years,417,Liver cancer,1,Number,2021,129.9472639,136.9454772,122.6970695
1,Deaths,102,United States of America,2,Female,13,40-44 years,417,Liver cancer,1,Number,2021,75.70385106,79.7125882,72.08311608
1,Deaths,102,United States of America,1,Male,14,45-49 years,417,Liver cancer,1,Number,2021,276.8483908,292.4957125,262.2100042
1,Deaths,102,United States of America,2,Female,14,45-49 years,417,Liver cancer,1,Number,2021,132.6791779,138.9795386,126.6091247
1,Deaths,102,United States of America,1,Male,22,All ages,417,Liver cancer,1,Number,2021,16407.03833,17137.50961,15417.58058
1,Deaths,102,United States of America,2,Female,22,All ages,417,Liver cancer,1,Number,2021,8365.547162,8865.722992,7445.969858
1,Deaths,102,United States of America,1,Male,12,35-39 years,429,Breast cancer,1,Number,2021,4.093237502,4.304890743,3.890891101
1,Deaths,102,United States of America,2,Female,12,35-39 years,429,Breast cancer,1,Number,2021,788.9720799,833.6579763,744.3690608
1,Deaths,102,United States of America,1,Male,13,40-44 years,429,Breast cancer,1,Number,2021,6.073250276,6.404907708,5.687607104
1,Deaths,102,United States of America,2,Female,13,40-44 years,429,Breast cancer,1,Number,2021,1299.048626,1365.158956,1232.97685
1,Deaths,102,United States of America,1,Male,14,45-49 years,429,Breast cancer,1,Number,2021,14.03883088,14.8327164,13.17052932
1,Deaths,102,United States of America,2,Female,14,45-49 years,429,Breast cancer,1,Number,2021,1942.556336,2057.880621,1839.089184
1,Deaths,102,United States of America,1,Male,22,All ages,429,Breast cancer,1,Number,2021,603.3570675,633.0297955,564.7988248
1,Deaths,102,United States of America,2,Female,22,All ages,429,Breast cancer,1,Number,2021,52869.40341,56160.81401,47358.75552
1,Deaths,102,United States of America,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2021,257.5117403,269.7415024,245.5101103
1,Deaths,102,United States of America,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2021,166.7774404,177.2325277,158.2191937
1,Deaths,102,United States of America,1,Male,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2021,338.0982703,354.2759083,321.414003
1,Deaths,102,United States of America,2,Female,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2021,220.0356094,231.9166724,209.3043163
1,Deaths,102,United States of America,1,Male,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2021,469.831106,489.7621805,448.2609394
1,Deaths,102,United States of America,2,Female,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2021,300.652437,313.5734774,289.3910172
1,Deaths,102,United States of America,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2021,12132.27222,12524.76189,11497.149
1,Deaths,102,United States of America,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2021,9311.812063,9745.272334,8488.025806
1,Deaths,163,India,1,Male,12,35-39 years,417,Liver cancer,1,Number,2021,564.3685912,717.3995101,448.6296657
1,Deaths,163,India,2,Female,12,35-39 years,417,Liver cancer,1,Number,2021,188.8955382,235.2355602,150.7220523
1,Deaths,163,India,1,Male,13,40-44 years,417,Liver cancer,1,Number,2021,894.5036603,1109.34246,711.6045305
1,Deaths,163,India,2,Female,13,40-44 years,417,Liver cancer,1,Number,2021,291.0568133,353.6487522,240.1371297
1,Deaths,163,India,1,Male,14,45-49 years,417,Liver cancer,1,Number,2021,1406.998467,1744.109104,1159.334022
1,Deaths,163,India,2,Female,14,45-49 years,417,Liver cancer,1,Number,2021,447.5481517,541.0138562,366.3988382
1,Deaths,163,India,1,Male,22,All ages,417,Liver cancer,1,Number,2021,23065.26569,26686.61272,19855.33709
1,Deaths,163,India,2,Female,22,All ages,417,Liver cancer,1,Number,2021,11468.76538,13207.79696,9892.639131
1,Deaths,163,India,1,Male,12,35-39 years,429,Breast cancer,1,Number,2021,39.46586625,53.64338014,21.75227602
1,Deaths,163,India,2,Female,12,35-39 years,429,Breast cancer,1,Number,2021,4311.391396,5110.856382,3593.502597
1,Deaths,163,India,1,Male,13,40-44 years,429,Breast cancer,1,Number,2021,74.22542265,99.53278673,40.52541456
1,Deaths,163,India,2,Female,13,40-44 years,429,Breast cancer,1,Number,2021,6448.573603,7693.647758,5379.71982
1,Deaths,163,India,1,Male,14,45-49 years,429,Breast cancer,1,Number,2021,91.5009869,123.3805865,48.94288303
1,Deaths,163,India,2,Female,14,45-49 years,429,Breast cancer,1,Number,2021,8216.65715,9825.751275,6931.131258
1,Deaths,163,India,1,Male,22,All ages,429,Breast cancer,1,Number,2021,1938.487977,2453.940652,1062.900347
1,Deaths,163,India,2,Female,22,All ages,429,Breast cancer,1,Number,2021,78878.67776,94203.94085,66512.08082
1,Deaths,163,India,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2021,708.4287481,1104.696983,465.2535484
1,Deaths,163,India,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2021,386.6574886,529.5490603,308.4201451
1,Deaths,163,India,1,Male,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2021,986.8606115,1507.741307,679.3418148
1,Deaths,163,India,2,Female,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2021,434.0306078,589.436524,354.4129426
1,Deaths,163,India,1,Male,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2021,968.7040287,1453.217308,657.0410363
1,Deaths,163,India,2,Female,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2021,505.9737659,644.7936606,402.2912073
1,Deaths,163,India,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2021,12402.6001,18551.69684,8369.760775
1,Deaths,163,India,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2021,8429.219731,10893.3934,7003.180504
1,Deaths,163,India,1,Male,12,35-39 years,417,Liver cancer,1,Number,2020,530.7419073,673.6410082,422.7102601
1,Deaths,163,India,2,Female,12,35-39 years,417,Liver cancer,1,Number,2020,177.394527,222.5910987,142.1725977
1,Deaths,163,India,1,Male,13,40-44 years,417,Liver cancer,1,Number,2020,866.1590588,1062.78066,700.8587691
1,Deaths,163,India,2,Female,13,40-44 years,417,Liver cancer,1,Number,2020,273.6023356,329.7449412,224.2398185
1,Deaths,163,India,1,Male,14,45-49 years,417,Liver cancer,1,Number,2020,1376.968629,1658.734073,1144.061378
1,Deaths,163,India,2,Female,14,45-49 years,417,Liver cancer,1,Number,2020,443.4955348,539.0258795,369.1724536
1,Deaths,163,India,1,Male,22,All ages,417,Liver cancer,1,Number,2020,22613.67089,25523.49945,19837.56513
1,Deaths,163,India,2,Female,22,All ages,417,Liver cancer,1,Number,2020,11214.85098,12707.14225,9779.503025
1,Deaths,163,India,1,Male,12,35-39 years,429,Breast cancer,1,Number,2020,38.92662006,54.69761871,22.85645622
1,Deaths,163,India,2,Female,12,35-39 years,429,Breast cancer,1,Number,2020,4241.074385,5021.268337,3554.993397
1,Deaths,163,India,1,Male,13,40-44 years,429,Breast cancer,1,Number,2020,71.40503193,92.41866903,39.08535391
1,Deaths,163,India,2,Female,13,40-44 years,429,Breast cancer,1,Number,2020,6301.887577,7452.453502,5480.693832
1,Deaths,163,India,1,Male,14,45-49 years,429,Breast cancer,1,Number,2020,90.13924434,119.1717892,49.88149861
1,Deaths,163,India,2,Female,14,45-49 years,429,Breast cancer,1,Number,2020,8015.660159,9479.283525,6750.617193
1,Deaths,163,India,1,Male,22,All ages,429,Breast cancer,1,Number,2020,1895.31798,2343.430414,1080.030454
1,Deaths,163,India,2,Female,22,All ages,429,Breast cancer,1,Number,2020,77001.49257,90013.71399,65962.83958
1,Deaths,163,India,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2020,710.8546303,1115.410994,465.8258147
1,Deaths,163,India,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2020,389.9789224,520.1225553,318.1145538
1,Deaths,163,India,1,Male,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2020,953.5849636,1475.106732,654.2348968
1,Deaths,163,India,2,Female,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2020,434.215573,577.6740796,355.7510401
1,Deaths,163,India,1,Male,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2020,952.1694766,1473.100076,631.9876647
1,Deaths,163,India,2,Female,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2020,490.0248932,622.8607811,404.2871527
1,Deaths,163,India,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2020,12223.88009,18520.32111,8320.891328
1,Deaths,163,India,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2020,8404.123295,11242.35425,7072.178621
1,Deaths,102,United States of America,1,Male,12,35-39 years,417,Liver cancer,1,Number,2020,81.68249471,85.53910567,77.75214812
1,Deaths,102,United States of America,2,Female,12,35-39 years,417,Liver cancer,1,Number,2020,45.86409589,47.90171419,43.89589298
1,Deaths,102,United States of America,1,Male,13,40-44 years,417,Liver cancer,1,Number,2020,132.1304427,138.2778794,125.9059982
1,Deaths,102,United States of America,2,Female,13,40-44 years,417,Liver cancer,1,Number,2020,75.07753236,78.31046378,72.09315035
1,Deaths,102,United States of America,1,Male,14,45-49 years,417,Liver cancer,1,Number,2020,285.2473239,298.6203803,272.3254178
1,Deaths,102,United States of America,2,Female,14,45-49 years,417,Liver cancer,1,Number,2020,135.8959998,140.637886,130.8994931
1,Deaths,102,United States of America,1,Male,22,All ages,417,Liver cancer,1,Number,2020,15845.48194,16406.67794,14882.34898
1,Deaths,102,United States of America,2,Female,22,All ages,417,Liver cancer,1,Number,2020,8085.809693,8563.556527,7160.106764
1,Deaths,102,United States of America,1,Male,12,35-39 years,429,Breast cancer,1,Number,2020,4.204418528,4.354645765,4.0520496
1,Deaths,102,United States of America,2,Female,12,35-39 years,429,Breast cancer,1,Number,2020,824.2501805,867.8673148,781.2382586
1,Deaths,102,United States of America,1,Male,13,40-44 years,429,Breast cancer,1,Number,2020,6.083440578,6.336306338,5.847437594
1,Deaths,102,United States of America,2,Female,13,40-44 years,429,Breast cancer,1,Number,2020,1290.7987,1343.30276,1233.843513
1,Deaths,102,United States of America,1,Male,14,45-49 years,429,Breast cancer,1,Number,2020,14.58044029,15.31312198,13.74321149
1,Deaths,102,United States of America,2,Female,14,45-49 years,429,Breast cancer,1,Number,2020,1999.731547,2099.509643,1902.893907
1,Deaths,102,United States of America,1,Male,22,All ages,429,Breast cancer,1,Number,2020,589.952189,617.7087756,551.2974114
1,Deaths,102,United States of America,2,Female,22,All ages,429,Breast cancer,1,Number,2020,51658.73364,54722.05983,46437.44858
1,Deaths,102,United States of America,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2020,265.6510622,277.6504759,255.0328935
1,Deaths,102,United States of America,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2020,171.9266637,178.690354,165.3520011
1,Deaths,102,United States of America,1,Male,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2020,339.1562544,352.0650797,325.8628567
1,Deaths,102,United States of America,2,Female,13,40-44 years,477,Brain and central nervous system cancer,1,Number,2020,217.632523,226.8862764,208.7143947
1,Deaths,102,United States of America,1,Male,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2020,487.934804,506.855043,467.4287124
1,Deaths,102,United States of America,2,Female,14,45-49 years,477,Brain and central nervous system cancer,1,Number,2020,309.5647773,320.5184021,298.6575313
1,Deaths,102,United States of America,1,Male,22,All ages,477,Brain and central nervous system cancer,1,Number,2020,11920.87353,12251.96815,11298.35951
1,Deaths,102,United States of America,2,Female,22,All ages,477,Brain and central nervous system cancer,1,Number,2020,9110.746432,9522.917149,8310.060564
5,Prevalence,102,United States of America,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2012,2530.227779,2741.858382,2346.377721
5,Prevalence,102,United States of America,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2012,2207.173938,2430.432095,2005.574122
5,Prevalence,102,United States of America,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2013,2509.618887,2721.152028,2326.134806
5,Prevalence,102,United States of America,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2013,2301.356725,2536.063622,2083.29057
5,Prevalence,102,United States of America,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2014,2586.195452,2796.794077,2395.209829
5,Prevalence,102,United States of America,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2014,2336.896804,2597.17487,2107.468426
5,Prevalence,102,United States of America,1,Male,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2015,2706.646913,2953.687463,2504.359493
5,Prevalence,102,United States of America,2,Female,12,35-39 years,477,Brain and central nervous system cancer,1,Number,2015,2468.556402,2747.447118,2213.441096
